playerId,displayName,height,weight,dob,position,origin
2013873745,"Whitfield, Lachie",187,81,18-Jul-1994,"Defender, Midfield",Dandenong Stingrays
20091002045,"de Boer, Matt",189,87,10-Mar-1990,Midfield,Claremont
2021668904,"Bramble, Lachlan",182,75,19-Apr-1998,"Midfield, Forward",Box Hill
2011663064,"Breust, Luke",184,84,11-Nov-1990,Forward,Temora
2021662446,"Brockman, Tyler",181,75,22-Nov-2002,"Midfield, Forward",Subiaco
2002669287,"Burgoyne, Shaun",186,89,21-Oct-1982,"Defender, Forward",Port Adelaide
2013677583,"Ceglar, Jonathon",204,102,14-Feb-1991,"Forward, Ruck",Murray Bushrangers
2017674525,"Cousins, James",185,84,19-Mar-1998,"Midfield, Forward",Murray Bushrangers
2020683796,"Day, Will",187,70,5-Jun-2001,Defender,West Adelaide
2021684041,"Downie, Connor",185,82,31-May-2002,Midfield,Eastern Ranges
2012702150,"Frost, Sam",194,93,28-Aug-1993,Defender,Sandringham Dragons
2021716124,"Grainger-Barras, Denver",195,78,17-Apr-2002,Defender,Swan Districts
2020715132,"Greaves, Damon",186,77,25-Apr-2000,Defender,East Perth
2010713968,"Gunston, Jack",193,87,16-Oct-1991,Forward,Sandringham Dragons
2019721542,"Hanrahan, Oliver",181,75,27-Aug-1998,Forward,St. Kevin's College
2016727274,"Hardwick, Blake",181,79,5-Feb-1997,Defender,Eastern Ranges
2013724713,"Hartigan, Kyle",194,98,7-Nov-1991,Defender,Werribee Tigers
2016725811,"Hartley, Michael",198,104,7-Jun-1993,Defender,Sydney University
2015729666,"Howe, Daniel",191,87,4-Dec-1995,"Defender, Midfield",Murray Bushrangers
2014738925,"Impey, Jarman",178,82,9-Jul-1995,"Defender, Forward",Murray Bushrangers
2021743898,"Jeka, Emerson",197,87,18-Sep-2001,Forward,Western Jets
2019749505,"Jiath, Changkuoth",185,74,13-Jun-1999,Defender,Ethiopia
2021759277,"Koschitzke, Jacob",196,94,11-Jul-2000,"Defender, Forward",Albury
2018768364,"Lewis, Mitch",198,92,14-Oct-1998,Forward,Calder Cannons
2020773698,"Maginness, Finn",187,80,23-Feb-2001,Midfield,Sandringham Dragons
2008773550,"McEvoy, Ben",200,102,11-Jul-1989,"Defender, Ruck",Murray Bushrangers
2013777613,"Mitchell, Tom",182,84,31-May-1993,Midfield,Claremont
2019777733,"Moore, Dylan",176,70,4-Aug-1999,Forward,Eastern Ranges
2020772347,"Morris, Josh",186,76,7-Nov-2001,Forward,Woodville-West Torrens
2017775642,"Morrison, Harry",180,79,12-Nov-1998,"Defender, Midfield",Murray Bushrangers
2018783190,"Nash, Conor",197,93,28-Jul-1998,Forward,Dublin
2021789985,"Newcombe, Jai",186,85,2-Aug-2001,Midfield,Box Hill
2014793667,"OBrien, Tim",193,90,28-Mar-1994,Forward,Glenelg
2013794024,"OMeara, Jaeger",183,82,23-Feb-1994,Midfield,Perth Demons
2016801382,"Phillips, Tom",187,79,7-May-1996,Midfield,Oakleigh Chargers
2021824066,"Reeves, Ned",208,96,31-Oct-1998,Ruck,Box Hill
2017838024,"Scrimshaw, Jack",193,88,4-Sep-1998,Defender,Sandringham Dragons
2009832661,"Shiels, Liam",183,84,29-Apr-1991,Midfield,Boronia
2012874810,"Wingard, Chad",183,85,29-Jul-1993,"Midfield, Forward",Sturt
2018871911,"Worpel, James",185,85,24-Jan-1999,Midfield,Geelong Falcons
2019665482,"Baker, Oskar",184,82,25-May-1998,Midfield,Aspley
2021666343,"Bowey, Jake",175,67,12-Sep-2002,"Midfield, Forward",Sandringham Dragons
2015665345,"Brayshaw, Angus",187,87,9-Jan-1996,Midfield,Sandringham Dragons
2014665536,"Brown, Ben",200,101,20-Nov-1992,Forward,Werribee Tigers
2011669981,"Brown, Mitch",196,95,28-Aug-1990,Forward,Sandringham Dragons
2019677190,"Chandler, Kade",174,75,13-Jan-2000,Forward,Norwood
2018705341,"Fritsch, Bayley",188,82,6-Dec-1996,Forward,Casey Demons
2011718646,"Gawn, Max",208,109,30-Dec-1991,Ruck,Sandringham Dragons
2015722143,"Harmes, James",185,82,5-Oct-1995,"Defender, Midfield",Dandenong Stingrays
2011723717,"Hibberd, Michael",186,90,3-Jan-1990,Defender,Frankston
2016725603,"Hunt, Jayden",187,82,3-Apr-1995,"Defender, Forward",Brighton Grammar
2020747780,"Jackson, Luke",198,84,29-Sep-2001,Ruck,East Fremantle
2009746213,"Jetta, Neville",180,83,12-Feb-1990,Defender,Melbourne
2006749514,"Jones, Nathan",180,87,20-Jan-1988,"Midfield, Forward",Dandenong Stingrays
2021745011,"Jordon, James",186,80,20-Dec-2000,Midfield,Oakleigh Chargers
2015765853,"Langdon, Ed",182,78,1-Feb-1996,Midfield,Sandringham Dragons
2015761111,"Lever, Jake",195,91,5-Mar-1996,Defender,Calder Cannons
2011771473,"May, Steven",193,100,10-Jan-1992,Defender,Southern Districts
2011779716,"McDonald, Tom",194,99,18-Sep-1992,Forward,North Ballarat Rebels
2010772094,"Melksham, Jake",186,83,29-Aug-1991,Forward,Calder Cannons
2015783703,"Neal-Bullen, Alex",182,80,9-Jan-1996,Forward,Glenelg
2016799932,"Oliver, Clayton",187,85,22-Jul-1997,Midfield,Murray Bushrangers
2016803810,"Petracca, Christian",186,96,4-Jan-1996,Forward,Eastern Ranges
2018802450,"Petty, Harry",197,83,12-Nov-1999,"Defender, Forward",Norwood
2020802101,"Pickett, Kysaiah",170,67,2-Jun-2001,Forward,Woodville-West Torrens
2020821360,"Rivers, Trent",188,85,30-Jul-2001,"Defender, Midfield",East Fremantle
2014831646,"Salem, Christian",183,81,15-Jul-1995,Defender,Sandringham Dragons
2017838949,"Smith, Joel",191,87,25-Feb-1996,Defender,Geelong Supercats
2018831644,"Spargo, Charlie",173,71,25-Nov-1999,Forward,Murray Bushrangers
2019831764,"Sparrow, Tom",183,82,31-May-2000,Forward,South Adelaide
2012848079,"Tomlinson, Adam",194,96,10-Aug-1993,"Defender, Midfield",Oakleigh Chargers
2015861428,"Vandenberg, Aaron",191,90,3-Mar-1992,Midfield,Ainslie
2013864812,"Viney, Jack",178,84,13-Apr-1994,Midfield,Oakleigh Chargers
2016875200,"Weideman, Sam",195,97,26-Jun-1997,Forward,Eastern Ranges
2013651330,"Anderson, Jed",179,81,2-Feb-1994,Midfield,Territory Thunder
2011656008,"Atley, Shaun",189,86,13-Sep-1992,Defender,Murray Bushrangers
2018669246,"Bonar, Aiden",188,87,8-Mar-1999,Defender,Dandenong Stingrays
2020661983,"Bosenavulagi, Atu",180,82,17-Sep-2000,Forward,Oakleigh Chargers
2012678444,"Campbell, Tom",200,106,2-Nov-1991,"Forward, Ruck",Bendigo Bombers
2021671581,"Comben, Charlie",199,82,20-Jul-2001,"Forward, Ruck",Gippsland Power
2013679173,"Corr, Aidan",195,97,17-May-1994,Defender,Northern Knights
2010679202,"Cunnington, Ben",185,88,30-Jun-1991,Midfield,Geelong Falcons
2018687507,"Davies-Uniacke, Luke",188,85,8-Jun-1999,Midfield,Dandenong Stingrays
2015686612,"Dumont, Trent",186,87,30-Jun-1995,Midfield,Norwood
2021709219,"Ford, Eddie",184,73,21-Jun-2002,Forward,Western Jets
2013717746,"Garner, Taylor",187,88,8-Jan-1994,Forward,Dandenong Stingrays
2008718054,"Goldstein, Todd",201,103,1-Jul-1988,Ruck,Oakleigh Chargers
2012722939,"Hall, Aaron",185,85,9-Nov-1990,"Defender, Forward",Hobart
2019727565,"Hayden, Kyron",186,86,7-Jun-1999,Midfield,Subiaco
2017767879,"Larkey, Nick",198,93,6-Jun-1998,Forward,Oakleigh Chargers
2021768073,"Lazzaro, Charlie",179,73,25-Mar-2002,"Midfield, Forward",Geelong Falcons
2020773938,"Mahony, Jack",176,70,12-Nov-2001,"Midfield, Forward",Sandringham Dragons
2014771514,"McDonald, Luke",189,89,9-Feb-1995,"Defender, Midfield",Werribee Tigers
2017775377,"McKay, Ben",201,95,24-Dec-1997,Defender,Gippsland Power
2015771592,"Menadue, Connor",187,80,19-Sep-1996,Defender,Western Jets
2021802041,"Phillips, Will",180,80,22-May-2002,"Midfield, Forward",Oakleigh Chargers
2011803275,"Polec, Jared",187,84,12-Oct-1992,Midfield,Woodville-West Torrens
2021805517,"Powell, Tom",183,74,2-Mar-2002,"Midfield, Forward",Sturt
2019839062,"Scott, Bailey",186,73,9-Jul-2000,"Midfield, Forward",Gold Coast Academy
2017831292,"Simpkin, Jy",182,75,5-Mar-1998,Midfield,Murray Bushrangers
2021835338,"Spicer, Phoenix",173,64,30-Jan-2002,"Midfield, Forward",South Adelaide
2018835819,"Stephenson, Jaidyn",188,78,15-Jan-1999,"Midfield, Forward",Eastern Ranges
2010848340,"Tarrant, Robbie",196,97,25-Apr-1989,Defender,Bendigo Pioneers
2019848070,"Taylor, Curtis",187,78,6-Apr-2000,Forward,Calder Cannons
2019848953,"Thomas, Tarryn",189,74,25-Mar-2000,Forward,North Launceston
2014841299,"Turner, Kayne",180,75,31-Dec-1995,"Defender, Forward",Wodonga Football
2012844200,"Tyson, Dom",186,85,8-Jun-1993,Midfield,Oakleigh Chargers
2012874022,"Walker, Josh",197,100,12-Nov-1992,Defender,Geelong Falcons
2020881875,"Xerri, Tristan",201,94,15-Mar-1999,"Forward, Ruck",Western Jets
2019898589,"Young, Lachie",189,81,6-Apr-1999,Defender,Mt Eliza
2009901211,"Ziebell, Jack",188,89,28-Feb-1991,"Midfield, Forward",Murray Bushrangers
2017901846,"Zurhaar, Cameron",189,90,22-May-1998,Forward,East Fremantle
2016655002,"Aliir, Aliir",195,97,5-Sep-1994,Defender,East Fremantle
2015653134,"Amon, Karl",181,71,19-Aug-1995,Midfield,Sandringham Dragons
2021663355,"Bergman, Miles",186,75,18-Oct-2001,"Defender, Forward",Sandringham Dragons
2007664906,"Boak, Travis",183,85,1-Aug-1988,Midfield,Geelong Falcons
2016662686,"Bonner, Riley",190,85,7-Mar-1997,Defender,West Adelaide
2016669115,"Burton, Ryan",191,90,31-Jan-1997,Defender,North Adelaide
2019663639,"Butters, Zak",181,71,8-Sep-2000,Forward,Western Jets
2016664470,"Byrne-Jones, Darcy",181,75,20-Sep-1995,Defender,Oakleigh Chargers
2014672868,"Clurey, Tom",193,88,23-Mar-1994,Defender,Murray Bushrangers
2011685707,"Dixon, Charlie",200,105,23-Sep-1990,Forward,Redland
2019689522,"Drew, Willem",188,78,1-Oct-1998,Midfield,North Ballarat Rebels
2019688399,"Duursma, Xavier",186,73,7-Jul-2000,Midfield,Gippsland Power
2014707339,"Fantasia, Orazio",178,77,14-Sep-1995,"Defender, Forward",Norwood
2018705908,"Farrell, Kane",182,74,17-Mar-1999,"Midfield, Forward",Bendigo Pioneers
2021707277,"Frederick, Martin",178,74,17-May-2000,Defender,Sudan
2020717789,"Georgiades, Mitch",191,78,28-Sep-2001,Forward,Subiaco
2007719318,"Gray, Robbie",183,84,30-Mar-1988,Forward,Oakleigh Chargers
2009724069,"Hartlett, Hamish",185,83,14-Aug-1990,Defender,West Adelaide
2017722204,"Houston, Dan",186,83,12-May-1997,"Defender, Midfield",Oakleigh Chargers
2011746753,"Jonas, Tom",188,89,9-Jan-1991,Defender,Norwood
2021744647,"Jones, Lachie",188,88,9-Apr-2002,Defender,-
2019763449,"Ladhams, Peter",202,95,14-Jan-1998,"Forward, Ruck",Norwood
2018764219,"Lienert, Jarrod",195,88,5-Aug-1994,Defender,Sturt
2011765875,"Lycett, Scott",203,98,26-Sep-1992,Ruck,Port Adelaide Magpies
2017771202,"Marshall, Todd",198,87,8-Oct-1998,Forward,Murray Bushrangers
2013773131,"Mayes, Sam",189,88,20-May-1994,Midfield,North Adelaide
2021779675,"McEntee, Jed",176,76,15-Feb-2001,Midfield,Sturt
2011773387,"McKenzie, Trent",191,83,3-Apr-1992,Defender,Western Jets
2010777559,"Motlop, Steven",183,76,12-Mar-1991,Forward,Wanderers
2017804970,"Powell-Pepper, Sam",187,91,8-Jan-1998,"Midfield, Forward",East Perth
2009824522,"Rockliff, Tom",185,85,22-Feb-1990,Midfield,Murray Bushrangers
2019822304,"Rozee, Connor",185,74,22-Jan-2000,Forward,North Adelaide
2021872465,"Williams, Dylan",185,79,1-Jul-2001,"Midfield, Forward",Oakleigh Chargers
2013873126,"Wines, Ollie",190,99,7-Oct-1994,Midfield,Bendigo Pioneers
2020874600,"Woodcock, Boyd",179,76,5-Mar-2000,Forward,North Adelaide
2020654979,"Aarts, Jake",177,75,8-Dec-1994,Forward,Richmond Football Club
2010658214,"Astbury, David",195,96,26-Feb-1991,Defender,North Ballarat Rebels
2018663038,"Baker, Liam",173,72,27-Jan-1998,"Defender, Midfield",Subiaco
2019663723,"Balta, Noah",194,100,23-Oct-1999,"Forward, Ruck",Calder Cannons
2017662192,"Bolton, Shai",175,77,8-Dec-1998,"Midfield, Forward",South Fremantle
2016661079,"Broad, Nathan",192,89,15-Apr-1993,Defender,Swan Districts
2011679683,"Caddy, Josh",186,87,28-Sep-1992,Midfield,Northern Knights
2016673772,"Castagna, Jason",181,82,12-Jul-1996,Forward,Northern Knights
2016676375,"Chol, Mabior",198,78,29-Jan-1997,"Forward, Ruck",Aspley
2019679542,"Coleman-Jones, Callum",200,102,13-Jun-1999,"Forward, Ruck",Sturt
2021677886,"Collier-Dawkins, Riley",189,89,3-Feb-2000,Midfield,Oakleigh Chargers
2008672876,"Cotchin, Trent",185,86,7-Apr-1990,Midfield,Northern Knights
2020682831,"Dow, Thomson",182,76,16-Oct-2001,Midfield,Bendigo Pioneers
2007699633,"Edwards, Shane",182,80,25-Oct-1988,Midfield,North Adelaide
2019699470,"Eggmolesse-Smith, Derek",180,80,4-May-1998,Defender,Wentworth
2018714804,"Garthwaite, Ryan",192,91,30-Jun-1998,Defender,Murray Bushrangers
2017716913,"Graham, Jack",181,82,25-Feb-1998,"Midfield, Forward",North Adelaide
2010719510,"Grimes, Dylan",193,90,16-Jul-1991,Defender,Northern Knights
2007727197,"Houli, Bachar",180,83,12-May-1988,Defender,Western
2015766910,"Lambert, Kane",178,77,26-Nov-1991,Forward,Williamstown
2011769877,"Lynch, Tom",199,99,31-Oct-1992,Forward,Dandenong Stingrays
2021772303,"Mansell, Rhyan",180,70,4-Jun-2000,Defender,Woodville-West Torrens
2010771114,"Martin, Dustin",187,93,26-Jun-1991,"Midfield, Forward",Bendigo Pioneers
2021778106,"Martyn, Will",186,82,29-Mar-2001,Midfield,Brisbane Academy
2015771823,"McIntosh, Kamdyn",191,91,3-Apr-1994,Midfield,Peel Thunder
2021778136,"Miller, Ben",195,95,31-Aug-1999,Defender,Subiaco
2019784270,"Naish, Patrick",182,75,15-Jan-1999,Midfield,Northern Knights
2015789802,"Nankervis, Toby",199,102,12-Aug-1994,Ruck,North Launceston
2019801558,"Parker, Matthew",190,75,25-Jan-1996,Forward,South Fremantle
2019805439,"Pickett, Marlion",184,84,6-Jan-1992,Midfield,South Fremantle
2011807722,"Prestia, Dion",175,82,12-Oct-1992,Midfield,Calder Cannons
2021823893,"Ralphsmith, Hugo",186,70,9-Nov-2001,"Midfield, Forward",Sandringham Dragons
2007822538,"Riewoldt, Jack",193,92,31-Oct-1988,Forward,Tassie Mariners
2016827316,"Rioli, Daniel",179,76,16-Apr-1997,Forward,North Ballarat Rebels
2021824998,"Rioli, Maurice",179,75,1-Sep-2002,"Midfield, Forward",Oakleigh Chargers
2019827224,"Ross, Jack",187,85,3-Sep-2000,Midfield,Oakleigh Chargers
2021823551,"Ryan, Samson",206,96,9-Dec-2000,Ruck,Lions Academy
2016835840,"Short, Jayden",178,76,24-Jan-1996,Defender,Northern Knights
2019838360,"Stack, Sydney",179,72,28-Apr-2000,Defender,Federals FC
2013864952,"Vlastuin, Nick",187,88,19-Apr-1994,Defender,Northern Knights
2017662715,"Battle, Josh",193,92,1-Sep-1998,"Midfield, Forward",Dandenong Stingrays
2014668660,"Billings, Jack",184,79,18-Aug-1995,"Midfield, Forward",Oakleigh Chargers
2017669102,"Butler, Dan",182,80,3-Jun-1996,Forward,North Ballarat Rebels
2020667484,"Byrnes, Ryan",180,81,3-May-2001,Midfield,Sandringham Dragons
2020665793,"Bytel, Jack",189,78,14-Mar-2000,Midfield,Calder Cannons
2010679948,"Carlisle, Jake",201,104,1-Oct-1991,Defender,Calder Cannons
2018671740,"Clark, Hunter",187,82,26-Mar-1999,"Defender, Midfield",Dandenong Stingrays
2021672637,"Clavarino, Oscar",197,89,22-May-1999,Defender,Dandenong Stingrays
2018671121,"Coffield, Nick",191,82,23-Oct-1999,Defender,Northern Knights
2021678301,"Connolly, Leo",181,74,7-Aug-2001,"Defender, Midfield",Gippsland Power
2013674392,"Crouch, Brad",186,85,14-Jan-1994,Midfield,North Ballarat Rebels
2014685238,"Dunstan, Luke",185,84,29-Jan-1995,Midfield,Woodville-West Torrens
2007704941,"Frawley, James",193,96,20-Sep-1988,Defender,North Ballarat
2008717670,"Geary, Jarryn",183,82,23-Jun-1988,Defender,Bendigo Pioneers
2016716809,"Gresham, Jade",179,79,24-Aug-1997,Midfield,Northern Knights
2009726698,"Hannebery, Dan",181,80,24-Feb-1991,Midfield,Oakleigh Chargers
2018729702,"Higgins, Jack",177,78,19-Mar-1999,Forward,Oakleigh Chargers
2021726276,"Highmore, Tom",192,89,24-Feb-1998,Defender,South Adelaide
2012727078,"Hill, Bradley",179,79,9-Jul-1993,"Defender, Midfield",West Perth
2016728510,"Howard, Dougal",199,92,25-Mar-1996,Defender,Murray Bushrangers
2021729078,"Hunter, Paul",200,104,9-Feb-1993,Ruck,Redland
2014745540,"Jones, Zak",181,80,15-Mar-1995,Midfield,Dandenong Stingrays
2018741884,"Joyce, Darragh",195,90,23-Apr-1997,Defender,Kilkenny
2013759685,"Kent, Dean",180,85,24-Feb-1994,Forward,Perth
2020755397,"King, Max",202,90,7-Jul-2000,Forward,Sandringham Dragons
2017766216,"Long, Ben",184,79,21-Aug-1997,Defender,Nt Thunder
2015767957,"Lonie, Jack",175,70,13-Aug-1996,Forward,Dandenong Stingrays
2017772591,"Marshall, Rowan",201,104,24-Nov-1995,"Forward, Ruck",North Ballarat Rebels
2015776577,"McKenzie, Daniel",185,83,17-May-1996,Defender,Oakleigh Chargers
2009771825,"McKernan, Shaun",196,100,1-Sep-1990,"Forward, Ruck",Calder Cannons
2014777376,"Membrey, Tim",190,89,26-May-1994,Forward,Gippsland Power
2012821790,"Ross, Sebastian",188,88,7-May-1993,Midfield,North Ballarat Rebels
2006825930,"Ryder, Paddy",197,94,14-Mar-1988,"Forward, Ruck",East Fremantle
2021839564,"Sharman, Cooper",193,83,25-Jul-2000,Forward,Woodville-West Torrens
2015834201,"Sinclair, Jack",181,81,12-Feb-1995,"Defender, Midfield",Oakleigh Chargers
2015835970,"Steele, Jack",187,90,13-Dec-1995,Midfield,Belconnen
2013872622,"Webster, Jimmy",188,83,28-Jun-1993,Defender,Glenorchy
2019871580,"Wilkie, Callum",191,87,10-Mar-1996,Defender,North Adelaide
2014878237,"Wood, Mason",192,87,13-Sep-1993,Forward,Geelong Falcons
2020651689,"Amartey, Joel",197,96,2-Sep-1999,Ruck,Sandringham Dragons
2019668572,"Bell, James",183,81,10-Feb-1999,"Midfield, Forward",Swans Academy
2019663435,"Blakey, Nick",195,80,27-Feb-2000,Forward,Unsw
2016668464,"Brand, Kaiden",198,98,8-Apr-1994,Defender,West Adelaide
2021672027,"Campbell, Braeden",181,73,4-Feb-2002,"Midfield, Forward",Swans Academy
2016673046,"Clarke, Ryan",186,85,17-Jun-1997,Midfield,Eastern Ranges
2012674793,"Cunningham, Harry",181,78,6-Dec-1993,Defender,Turvey Park
2017687056,"Dawson, Jordan",192,86,9-Apr-1997,Defender,Sturt
2017702539,"Florent, Oliver",185,81,22-Jul-1998,Midfield,Sandringham Dragons
2017701570,"Fox, Robbie",185,85,16-Apr-1993,Defender,Coburg
2005708162,"Franklin, Lance",199,105,30-Jan-1987,Forward,Perth
2021712929,"Gulden, Errol",175,75,18-Jul-2002,"Midfield, Forward",Swans Academy
2017724516,"Hayward, Will",187,84,26-Oct-1998,Forward,North Adelaide
2015728707,"Heeney, Isaac",186,84,5-May-1996,Forward,Cardiff
2016726232,"Hewett, George",187,84,29-Dec-1995,"Defender, Midfield",North Adelaide
2011729980,"Hickey, Tom",201,96,6-Mar-1991,Ruck,Morningside
2008757561,"Kennedy, Josh",189,97,20-Jun-1988,Midfield,Sandringham Dragons
2020762867,"Ling, Matt",184,79,21-Apr-1999,Defender,Geelong Falcons
2014767931,"Lloyd, Jake",181,79,20-Sep-1993,Defender,North Ballarat Rebels
2018776402,"McCartin, Tom",193,89,30-Dec-1999,"Defender, Forward",Geelong Falcons
2021775073,"McDonald, Logan",196,86,4-Apr-2002,Forward,Perth Fc
2019779724,"McInerney, Justin",187,73,18-Aug-2000,Midfield,Northern Knights
2019773410,"McLean, Hayden",197,93,20-Jan-1999,Ruck,Sandringham Dragons
2017773724,"Melican, Lewis",195,98,4-Nov-1996,Defender,Geelong Falcons
2016773830,"Mills, Callum",189,83,2-Apr-1997,"Defender, Midfield",North Shore
2018799068,"ORiordan, Colin",187,87,12-Oct-1995,Defender,County Tipperary
2016803212,"Papley, Tom",178,76,13-Jul-1996,Forward,Gippsland Power
2011807692,"Parker, Luke",183,87,25-Oct-1992,Midfield,Dandenong Stingrays
2013825860,"Rampe, Dane",187,88,2-Jun-1990,Defender,Williamstown
2010829216,"Reid, Sam",196,100,27-Dec-1991,Forward,Murray Bushrangers
2018822289,"Ronke, Ben",183,76,18-Dec-1997,Forward,Calder Cannons
2019826450,"Rowbottom, James",186,78,19-Sep-2000,"Midfield, Forward",Oakleigh Chargers
2013835249,"Sinclair, Callum",200,96,23-Sep-1989,Ruck,Subiaco
2020837863,"Stephens, Dylan",183,69,8-Feb-2001,Midfield,Norwood
2014848528,"Taylor, Lewis",175,80,17-Feb-1995,Midfield,Geelong Falcons
2020878482,"Warner, Chad",181,80,19-May-2001,Midfield,East Fremantle
2020879009,"Wicks, Sam",181,73,14-Sep-1999,Midfield,Swans Academy
2015654090,"Ah Chee, Brendon",189,88,21-Dec-1993,Midfield,South Fremantle
2018658021,"Ainsworth, Brayden",184,80,27-Nov-1998,"Midfield, Forward",Subiaco
2018659713,"Allen, Oscar",192,87,19-Mar-1999,Forward,West Perth
2015662872,"Barrass, Tom",196,96,8-Oct-1995,Defender,Claremont
2018661796,"Brander, Jarrod",195,92,11-Feb-1999,"Midfield, Forward",Bendigo Pioneers
2016676071,"Cole, Tom",186,81,28-May-1997,Defender,Sandhurst Football Netball Club
2011671975,"Cripps, Jamie",183,84,23-Apr-1992,Forward,East Fremantle
2011688430,"Darling, Jack",191,95,13-Jun-1992,Forward,West Perth
2015684385,"Duggan, Liam",184,83,11-Dec-1996,"Defender, Midfield",Western Jets
2020698920,"Edwards, Harry",197,87,1-Oct-2000,Defender,Swan Districts
2021698502,"Edwards, Luke",188,83,12-Feb-2002,Midfield,Glenelg
2020702375,"Foley, Luke",188,75,8-Oct-1999,Defender,Subiaco
2011712726,"Gaff, Andrew",183,85,16-Jun-1992,Midfield,Oakleigh Chargers
2006724485,"Hurn, Shannon",187,95,4-Sep-1987,Defender,Central District
2013728891,"Hutchings, Mark",182,83,25-May-1991,"Midfield, Forward",East Perth
2018744900,"Jones, Jamaine",180,81,29-Sep-1998,Forward,North Ballarat Rebels
2018758572,"Kelly, Tim",182,81,26-Jul-1994,Midfield,South Fremantle
2006757023,"Kennedy, Josh",196,102,25-Aug-1987,Forward,East Fremantle
2018762677,"Langdon, Zac",177,81,13-Nov-1995,Forward,Claremont
2014774094,"McGovern, Jeremy",196,99,15-Apr-1992,Defender,Claremont
2009787123,"Naitanui, Nic",201,110,4-May-1990,Ruck,Swan Districts
2015788609,"Nelson, Jackson",187,85,15-Mar-1996,Defender,Geelong Falcons
2020793920,"ONeill, Xavier",185,81,3-Aug-2000,Midfield,Oakleigh Chargers
2018804230,"Petruccelle, Jack",185,80,12-Apr-1999,Forward,Northern Knights
2009825096,"Redden, Jack",190,85,9-Dec-1990,Midfield,Glenelg
2019824307,"Rotham, Josh",193,86,25-Feb-1998,Defender,West Perth
2018829119,"Ryan, Liam",179,72,2-Oct-1996,Forward,Subiaco
2014839842,"Sheed, Dom",185,87,10-Apr-1995,Midfield,Subiaco
2010837155,"Sheppard, Brad",187,85,23-May-1991,Defender,East Fremantle
2010833473,"Shuey, Luke",183,90,2-Jun-1990,Midfield,Oakleigh Chargers
2011864351,"Vardy, Nathan",200,98,25-Jun-1991,Ruck,Gippsland Power
2018874605,"Waterman, Jake",191,92,6-May-1998,Forward,Claremont
2021872717,"West, Connor",181,80,7-May-1999,Midfield,West Perth
2020879607,"Williams, Bailey",199,95,17-Apr-2000,"Forward, Ruck",Dandenong Stingrays
2021875898,"Winder, Isiah",180,79,16-May-2002,"Defender, Midfield",Peel Thunder
2017878846,"Witherden, Alex",188,85,10-Sep-1998,Defender,Geelong Falcons
2012897871,"Yeo, Elliot",190,89,1-Oct-1993,Midfield,East Fremantle
2014665253,"Bontempelli, Marcus",193,93,24-Nov-1995,Midfield,Northern Knights
2012666113,"Bruce, Josh",197,101,8-Jun-1992,Forward,Canberra
2020668745,"Butler, Louis",184,75,26-Aug-2001,"Defender, Midfield",Sandringham Dragons
2020677310,"Cavarra, Ben",173,72,20-Dec-1995,Forward,Williamstown
2015679832,"Cordy, Zaine",193,90,27-Oct-1996,Defender,Geelong Falcons
2012673943,"Crozier, Hayden",185,79,24-Dec-1993,Defender,Eastern Ranges
2015684036,"Dale, Bailey",183,82,22-Jul-1996,"Defender, Forward",Dandenong Stingrays
2015685477,"Daniel, Caleb",168,72,7-Jul-1996,Defender,South Adelaide
2016686128,"Dunkley, Josh",190,88,9-Jan-1997,"Midfield, Forward",Gippsland Power
2013682780,"Duryea, Taylor",179,80,24-Apr-1991,"Defender, Forward",Murray Bushrangers
2017691632,"English, Tim",205,93,10-Aug-1997,Ruck,South Fremantle
2021712561,"Garcia, Riley",177,70,30-Jan-2001,Midfield,Swan Districts
2019719435,"Gardner, Ryan",197,93,1-Jun-1997,Forward,Burnie Dockers
2017729930,"Hannan, Mitch",189,87,9-Mar-1994,Forward,Footscray
2013723481,"Hunter, Lachie",183,82,13-Dec-1994,"Midfield, Forward",Western Jets
2012749203,"Johannisen, Jason",180,82,8-Nov-1992,"Defender, Forward",East Fremantle
2012745000,"Jong, Lin",188,88,4-Jun-1993,"Midfield, Forward",Oakleigh Chargers
2017759851,"Keath, Alex",197,93,20-Jan-1992,Defender,Murray Bushrangers
2021753591,"Khamis, Buku",189,82,24-Mar-2000,Defender,Western Jets
2011766698,"Liberatore, Tom",183,83,16-May-1992,Midfield,Calder Cannons
2017765014,"Lipinski, Patrick",187,84,17-Jul-1998,Midfield,Northern Knights
2013773561,"Macrae, Jack",191,85,3-Aug-1994,Midfield,Oakleigh Chargers
2008772670,"Martin, Stefan",199,104,17-Nov-1986,Ruck,Sandringham Dragons
2015771528,"McLean, Toby",180,79,31-Jan-1996,Forward,Oakleigh Chargers
2021773466,"McNeil, Lachlan",182,80,9-Feb-2001,"Midfield, Forward",Woodville-West Torrens
2018781136,"Naughton, Aaron",195,89,30-Nov-1999,Forward,Peel Thunder
2018824626,"Richards, Ed",185,79,3-Jul-1999,"Midfield, Forward",Oakleigh Chargers
2016839938,"Schache, Josh",199,94,21-Aug-1997,Forward,Murray Bushrangers
2021837430,"Scott, Anthony",180,76,28-Feb-1995,"Midfield, Forward",Footscray
2019836618,"Smith, Bailey",185,80,7-Dec-2000,"Midfield, Forward",Sandringham Dragons
2015835077,"Smith, Roarke",181,74,11-Sep-1996,"Midfield, Forward",Calder Cannons
2021833790,"Sweet, Jordon",203,106,2-Feb-1998,Ruck,North Adelaide
