id,name,shortName,abbreviation,teamType,location,website,parentLeague,establishedDate,disbandedDate,genus,domain
"107392","San Marcos River Rollers","San Marcos","SMRR","Travel Team","San Marcos, TX, USA","https://www.sanmarcosriverrollers.org/","","2017-05-01","","Womens","USA"
"11501","Sandusky Rollergirls","Sandusky","SRG","Travel Team","Sandusky, OH","http://www.sanduskyrollergirls.com/","","","2016-12-14","Womens","USA"
"40526","Sans Culottes","","","B Team","","http://www.parisrollergirls.com/","8058","","","Womens","Europe"
"39992","Santa Cruz Derby Groms","Derby Groms","SCDG","Travel Team","Santa Cruz, CA","http://santacruzderbygirls.org/teams/santa-cruz-derby-groms","","2009-01-01","","Junior","USA"
"3638","Santa Cruz Roller Derby","Santa Cruz","SCRD","Travel Team","Santa Cruz, CA","http://www.santacruzderbygirls.org/","","","","Womens","USA"
"55442","Santa's Hell Roller Derby","Santa's Hell","SHRD","Travel Team","Santa Fe, Santa Fe, Argentina","https://www.facebook.com/rollerderbysantafe/about","","","","Womens","South America"
"27997","Santas","","","B Team","","","20989","","","Womens","USA"
"56123","Santiago City Roller Girls","Santiago City","SCRD","Travel Team","Santiago, Región Metropolitana de Santiago, Chile","https://www.facebook.com/SantiagoCityRollerGirls","","","2015-11-12","Womens","South America"
"98579","Saône Valley Roller Girlz","Saône","SVRG","Travel Team","Saône, France","https://www.facebook.com/saonevalleyrollergirlz/","","2017-10-29","","Womens","Europe"
"9092","Sarasota Roller Girls","Sarasota","SRG","Travel Team","Sarasota, FL","http://sarasotarollergirlsrollerderbyteam.blogspot.com/","","2009-01-01","2011-12-31","Womens","USA"
"34056","Sarasota Rolling Renegades","Sarasota","NR3","Travel Team","Sarasota, FL","http://northriverrollingrenegades.com/","","2012-01-01","2017-01-01","Womens","USA"
"91792","SarcastiCats Roller Derby Mendoza","SarcastiCats","SRDM","Travel Team","Mendoza, Argentina","https://www.facebook.com/pg/SarcastiCatsRollerDerbyMza/","","2014-10-01","","Womens","South America"
"33421","Sarnia LOCO Anti-Socialites","","","Exhibition Team","","","33420","","2019-01-01","Womens","Canada"
"51739","Sarnia Mini Massacre","Sarnia Jr.","SLRD","Travel Team","Sarnia, ON, Canada","http://www.sarniarollerderby.com/","","2013-01-01","","Junior","Canada"
"33420","Sarnia Roller Derby League","Sarnia","SRDL","Travel Team","Sarnia, ON, Canada","https://www.facebook.com/LocoSarnia/info","","2012-07-10","2019-01-01","Womens","Canada"
"79216","Saskatoon Junior Roller Derby League","Bridge City","SJRDL","Travel Team","Saskatoon, Saskatchewan, Canada","http://www.sjrdl.ca/","","","","Junior","Canada"
"9842","Saskatoon Roller Derby League","Mindfox","SRDL","Travel Team","Saskatoon, SK, Canada","http://saskatoonrollerderby.ca/","","2007-01-01","","Womens","Canada"
"8976","Sassy Skegness Sirens","Skegness","SSS","Travel Team","Skegness, UK","http://www.sassyskeggiesirens.co.uk/","","","","Womens","Europe"
"20672","Saturday Fight Fever","","","Home Team","","http://www.helsinkirollerderby.com/teams-refs/saturday-fight-fever/","8114","","2016-02-01","Womens","Europe"
"8925","Saucies","","","Home Team","","http://www.qcrg.net/people/suicidal-saucies/","3641","","","Womens","USA"
"9843","Sault Roller Derby","Sault","SRD","Travel Team","Sault St-Marie, ON, Canada","http://www.wix.com/saultrollerderby/home","","","2012-01-01","Womens","Canada"
"55800","Savanna Foxes","Savanna Foxes","SF","Travel Team","Brasília, Distrito Federal, Brazil","http://savannafoxes.blogspot.com.br/","","2011-09-01","","Womens","South America"
"8894","Savannah Derby Devils","Savannah","SDD","Travel Team","Savannah, GA","http://www.savannahderby.com/","","","","Womens","USA"
"39040","Savannah Jr DerbyTaunts","Savannah Junior","SDT","Travel Team","Savannah, GA","http://www.savannahderby.com/league/jr-derbytaunts/","","2012-01-01","","Junior","USA"
"112033","SBG Knockouts","Salzburg","SBGK","Travel Team","Salzburg, Austria","https://www.facebook.com/sbgknockouts/","","","","Womens","Europe"
"95161","Scarborough Slammers Roller Derby","Scarborough Slammers","SSRD","Travel Team","Scarborough, UK","https://www.facebook.com/Scarboroughslammersrollerderby/","","2015-01-07","","Womens","Europe"
"9504","Scare Force One","","","Home Team","","http://dcrollergirls.com/scare-force-one/","3444","","","Womens","USA"
"83014","Scarlet Fever","","","B Team","","","18995","","","Womens","Canada"
"9902","Scarlet Swarm","","","Home Team","","","9841","","2014-09-28","Womens","Canada"
"55619","Scarlet Vendettas","","","Home Team","","","23411","2014-06-15","2015-12-31","Womens","Australia"
"25692","Scarlett Furies","","","Exhibition Team","","","","","","Womens","USA"
"8496","Scenic City Roller Derby","Scenic City","SCRD","Travel Team","Chattanooga, TN","http://www.sceniccityrollerderby.com/","","2011-03-03","2013-01-01","Womens","USA"
"62168","Schadenfräuleins","","","Home Team","","","24520","2015-02-13","2016-02-24","Womens","Australia"
"95875","Schlitteuses Crew","","","B Team","","","88772","","","Womens","Europe"
"25088","School Girl Crushers","","","Home Team","","","24503","","2012-01-01","Womens","Australia"
"71576","Schoolyard Scrappers","","","Home Team","","","71575","","","Womens","USA"
"110849","Score-pions Roller Derby","Score-pions","SRD","Travel Team","Puebla, Mexico","https://www.facebook.com/scorepionsrollerderby/","","2019-02-18","","Mens","South America"
"7586","Screaming Assault Sirens","","","Home Team","","http://www.sydneyrollerderby.com/teams_sas.html","7583","","2013-12-31","Womens","Australia"
"102159","Screaming Mimis","","","B Team","","","16730","","","Womens","USA"
"24273","Screw City Slammers","","","Home Team","","","3631","","2009-12-31","Womens","USA"
"76028","Sea Monsters","","","B Team","","","25184","2016-03-01","","Womens","South America"
"68193","Sea Sirens","","","B Team","","http://www.tampabayderbydarlins.com/new2013/index.php/teams/sea-sirens","3440","2015-01-01","","Womens","USA"
"58148","Sea Vixens","","","B Team","","","30504","","","Womens","USA"
"20967","Seabright Sirens","","","B Team","","","3638","","","Womens","USA"
"15352","Seabrook Meltdowns","","","Home Team","","","3629","2010-02-01","2015-07-01","Womens","USA"
"13642","Seacoast Roller Derby","Poison Pixies","SRD","Travel Team","Rochester, NH","http://seacoastrollerderby.com/","","2010-01-01","","Womens","USA"
"37081","Seaside Exhibition Team","","","Exhibition Team","","","8977","","2013-06-01","Womens","Europe"
"8977","Seaside Siren Roller Girls","Seaside Sirens","SSRG","Travel Team","Southend on Sea, UK","http://www.seasidesirenrollergirls.com/","","","2018-06-13","Womens","Europe"
"39996","Seattle Derby Brats","Seattle Jr.","SDB","Travel Team","Seattle, WA","http://www.seattlederbybrats.com/","","2011-04-21","","Junior","USA"
"23355","Seattle Sonic Boom","Sonic Boom","SSB","Travel Team","Seattle, WA","http://oneworldrollerderby.com/our-skaters-1/seattle-teams/sonic-boom/","","","2014-08-31","Womens","USA"
"20366","Seaway Roller Derby Girls","Seaway","SRDG","Travel Team","Cornwall, ON, Canada","http://www.seawayrollerderbygirls.com/","","","2018-01-01","Womens","Canada"
"39978","Second City Slaughter","Second City","SCS","Travel Team","Chicago, Illinois","","","","2014-07-20","Junior","USA"
"8001","Second Line","","","B Team","","","3397","2007-01-01","","Womens","USA"
"7035","Second Wind","","","B Team","","","3410","","","Womens","USA"
"9501","Secretaries of Hate","","","Home Team","","","3444","","2008-12-31","Womens","USA"
"27613","Seinäjoki Roller Derby","Seinäjoki","SRD","Travel Team","Seinäjoki, Finland","http://www.facebook.com/sjkrollerderby","","","","Womens","Europe"
"50602","Seneca Dolls","","","B Team","","","49572","","2015-05-14","Junior","USA"
"27190","Serial Thrillers","","","Home Team","","","27179","","2016-12-31","Womens","USA"
"10143","Seven City Sirens","","","B Team","","","3430","2011-01-01","","Womens","USA"
"76104","Seven Valley Rollers","7 Valley","7VR","Travel Team","Cortland, NY","https://www.facebook.com/sevenvalleyrollers","","2014-08-01","","Womens","USA"
"8946","Severn Roller Torrent","Severn","SRT","Travel Team","Gloucester, UK","http://www.severnrollertorrent.com/","","","","Womens","Europe"
"49333","Severn Roller Torrent (B)","","","B Team","","","8946","","2017-10-28","Womens","Europe"
"24902","Sexecutioners","","","Home Team","","","24900","","2012-01-01","Womens","USA"
"6696","Shade Brigade","","","B Team","","","3624","","","Womens","USA"
"8872","Shakedown","","","B Team","","","3624","","","Womens","USA"
"45619","Shamrock Riot Maids ","Fürth","SRM","Travel Team","Fürth, Germany","https://www.facebook.com/#!/shamrock.riot.maids","","","","Womens","Europe"
"93678","Shanghai Roller Derby","Shanghai","SRD","Travel Team","Shanghai, China","http://shanghairollerderby.tumblr.com/","","2013-05-01","","Womens","Pacific"
"23407","Shanghaied Roller Dolls","Shanghaied","SRD","Travel Team","Astoria, OR","http://shanghaiedrollerdolls.com/","","2011-09-11","2016-12-31","Womens","USA"
"88786","Shark Attack Roller Derby","Shark Attack","SARD","Travel Team","Santos, Baixada Santista, SP, Brasil","https://www.facebook.com/SharkAttackMRD/","","","","Mens","South America"
"24511","Shasta Roller Derby","Shasta","SRD","Travel Team","Redding, CA","http://www.shastaderby.org/","","","","Womens","USA"
"76507","Shee Devils","","","B Team","","","51565","2016-03-01","","Womens","USA"
"27193","Sheffield Roller Derby","Sheffield (Co-Ed)","SRD","Travel Team","Sheffield, UK","https://www.facebook.com/SheffieldCoedRollerDerby","","","2015-01-01","Coed","Europe"
"7952","Sheffield Steel Roller Derby","Sheffield","SSRD","Travel Team","Sheffield, UK","https://www.sheffieldsteelrollerderby.co.uk/","","","","Womens","Europe"
"80502","Shenanigans","","","B Team","","","44812","2016-04-01","","Mens","USA"
"55733","Sheridan Roller Derby","Sheridan Wreckers","WWW","Travel Team","Sheridan, WY","http://www.facebook.com/WildWestWreckersDerby","","2013-12-01","2016-03-08","Womens","USA"
"18304","Shetland Roller Derby","Shetland","SRD","Travel Team","Lerwick, UK","http://www.shetlandrollerderby.com/","","","","Womens","Europe"
"9353","Shevil Knevils","","","Home Team","","","3419","","2015-05-14","Womens","USA"
"25026","SheWolves","","","Exhibition Team","","","8049","","2017-11-01","Womens","USA"
"23432","Shield Maidens","","","B Team","","","24503","2011-10-01","","Womens","Australia"
"7387","Shiners","","","B Team","","","7521","2009-05-16","2016-12-31","Womens","USA"
"102612","Ship Rex","","","B Team","","","9815","","","Womens","Canada"
"96355","Shipwreck Alley Rollers","Shipwreck Alley","SAR","Travel Team","Alpena, Michigan","","","","","Womens","USA"
"24428","Shipwreck Sallies","","","Home Team","","","3632","","2012-09-25","Womens","USA"
"30906","Shipwreck Sirens","","","Home Team","","","30904","","2014-09-07","Womens","USA"
"29839","Shipwreckers","","","B Team","","","9814","2013-03-30","","Womens","USA"
"103897","Shipwreckers","","","B Team","","","18774","","","Womens","New Zealand"
"45774","Shisa Slammers","","","Home Team","","","8126","","2015-06-09","Womens","Pacific"
"69027","Shitty Roll-On","","","Exhibition Team","","","","","","Womens","Europe"
"76951","Shitty Village B-Pol","","","B Team","","https://www.facebook.com/oulurollerderby/","19481","2016-03-19","","Womens","Europe"
"13403","Shore Points Roller Derby","Shore Points","SPRD","Travel Team","Hammonton, NJ","http://www.shorepointsrollerderby.com/","","","","Womens","USA"
"24145","Shore Shots","","","B Team","","","3420","","","Womens","USA"
"12696","Shoreline Roller Derby","Shoreline","SLRD","Travel Team","Groton, CT","http://www.shorelinerollerderby.com/drupal/","","","","Womens","USA"
"22623","Shotgun Betties","","","Home Team","","","3431","","2017-12-01","Womens","USA"
"32643","Shotgun Sheilas","","","Home Team","","","32634","","","Womens","USA"
"20809","Shotgun Shirleys","","","Home Team","","","9723","","2015-03-01","Womens","USA"
"55550","Shrieking Eels","","","Home Team","","","36276","","","Womens","Australia"
"7848","Sick Town Derby Dames","Sick Town","STDD","Travel Team","Corvallis, OR","http://sicktownderbydames.com/","","","","Womens","USA"
"56131","Sicodelicas Roller Derby","Sicodelicas","SRD","Travel Team","Manizales, Caldas, Colombia","https://www.facebook.com/pages/Sicod%C3%A9licas-Roller-DERBY-Manizales/493659590709467?sk=info","","2013-08-09","","Womens","South America"
"40352","Sierra Regional Roller Derby","Sierra","SRRD","Travel Team","Truckee, CA","https://sierraregionalrollerderby.org/","","2013-04-25","","Womens","USA"
"26073","Sigonella Roller Derby","Sigonella","SRD","Travel Team","Catania, Italy","http://www.facebook.com/sigonella.rollerderby","","","","Womens","Europe"
"39987","Silicon Valley Roller Girls (Jr.'s)","Silicon Valley Jr.","SVRGJr","Travel Team","San Jose, CA","","","","","Junior","USA"
"3633","Silicon Valley Rollergirls","Silicon Valley","SVRG","Travel Team","San Jose, CA","http://www.svrollergirls.com/","","","","Womens","USA"
"69420","Silly B'Geez","","","B Team","","","28220","","","Womens","Europe"
"85006","Silver Bridge Bruisers","Silver Bridge","SBB","Travel Team","Gallipolis, OH","","","","","Womens","USA"
"98804","Silver City Roller Derby","Silver City","SCRD","Travel Team","La Plata, Argentine","https://www.facebook.com/silvercityrollerderby/","","2017-11-02","2018-12-31","Womens","South America"
"94008","Silver Lynx Roller Derby Cali","Silver Lynx","SLRD","Travel Team","Cali, Colombia","https://www.facebook.com/pg/SilverLynxRD/","","2015-04-09","","Womens","South America"
"24928","Silver Street Elite","","","Home Team","","","13618","","2012-01-01","Womens","USA"
"38150","Silvery Bites","","","Exhibition Team","","","","","","Coed","Europe"
"70577","Simones de B","","","B Team","","","19115","","","Womens","Europe"
"24621","Sin Cal Derby Vixens","Sin Cal","SCDV","Travel Team","Linsay, CA","https://www.facebook.com/pages/Sin-Cal-Derby-Vixens/179620001072?sk=info","","2009-10-24","2012-01-01","Womens","USA"
"49503","Sin City Junior Roller Girls B Team","","","B Team","","","46648","","2014-08-24","Junior","USA"
"46648","Sin City Junior Rollers","Sin City Jr.","SCJR","Travel Team","Las Vegas, NV","http://sincityrollergirls.com/teams/sin-city-junior-rollers/","","2011-10-28","","Junior","USA"
"93572","Sin City Phoenix","","","Home Team","","","26479","2017-05-12","","Womens","USA"
"85573","Sin City Rollers","Sin City Rollers","SCR","Travel Team","Geraldton, Western Australia","https://www.facebook.com/SinCityRollersGerladtonRollerDerby/","","","","Womens","Australia"
"74978","Sinators","","","Home Team","","","3462","2016-01-01","","Womens","USA"
"9872","Sinderollas","","","Home Team","","","9816","","2011-11-15","Womens","Canada"
"25052","Sinderollers","","","Home Team","","","25051","","2012-01-01","Womens","Australia"
"11433","Singlehanded Roller Derby","Singlehanded","SHRD","Travel Team","Phoenix, AZ","http://singlehandedrollerderby.homestead.com/","","","2013-01-01","Womens","USA"
"17850","Sinners","","","B Team","","","9093","","2011-01-01","Womens","USA"
"9093","Sintral Florida Derby Demons","Sintral","SFDD","Exhibition Team","Daytona, FL","http://welovesfdd.com/","18427","2008-01-01","2017-01-01","Womens","USA"
"16223","SINtral Valley B Team","","","B Team","","","13732","","2013-01-01","Womens","USA"
"13732","SINtral Valley Derby Girls","SINtral Valley","SINVDG","Travel Team","Modesto, CA","http://www.sinvdg.com/","","2008-01-01","","Womens","USA"
"49483","Sintral Valley Junior Roller Derby","Mo-Town","SVJR","Travel Team","Modesto, CA","http://motownmisfits.com/","","2010-01-01","","Junior","USA"
"10404","Sioux City Kornstalkers","Kornstalkers","SCK","Travel Team","Sioux City, IA","http://www.kornstalkers.com/","","2010-11-01","2019-05-02","Mens","USA"
"8093","Sioux City Roller Dames","Sioux City","SCRD","Travel Team","Sioux City, IA","http://siouxcityrollerdames.com/","","","2016-12-22","Womens","USA"
"20981","Sioux City Roller Dames B Team","","","B Team","","","8093","2011-01-01","2015-07-01","Womens","USA"
"49583","Sioux Falls Baby Dollz","Baby Dollz","SFBD","Travel Team","Sioux Falls, SD","http://www.rollerdollz.com/wp/sioux-falls-baby-dollz/","","2012-01-01","2014-11-09","Junior","USA"
"3449","Sioux Falls Roller Dollz","Sioux Falls","SFRD","Travel Team","Sioux Falls, SD","http://www.rollerdollz.com/","","","","Womens","USA"
"32824","Sirens","","","B Team","","","8060","2013-01-01","2018-01-23","Womens","Canada"
"28536","Sirens","","","Home Team","","","8141","","2014-10-19","Womens","USA"
"24318","Sirens","","","Home Team","","","23498","","2014-11-15","Womens","USA"
"43989","Sirens of Savannah","Sirens","SoS","Travel Team","Pooler, GA","http://www.sk8citysirens.com/","","2013-06-29","","Junior","USA"
"22606","Sirens of Steel","","","Home Team","","","16733","","","Womens","USA"
"24922","Sis-Q Rollerz","Sis-Q","SISQ","Travel Team","Medford, OR","http://sisqrollerz.org/","","2010-01-01","","Womens","USA"
"47857","Sister City Roller Derby","Sister City","SSRD","Travel Team","Slidell, LA","https://www.facebook.com/sistercityrollerderby/info","","2014-02-01","2015-11-12","Womens","USA"
"23245","Sisters of Anarchy","","","Home Team","","","17793","","2016-05-08","Womens","Australia"
"23487","Sisters of No Mercy","","","Home Team","","","3442","","2011-01-01","Womens","USA"
"20270","Sisters of Slaughter","","","B Team","","","3451","2012-08-01","2014-05-25","Womens","USA"
"51565","Sitka Sound Slayers","Sitka","SSS","Travel Team","Sitka, AK","http://www.sitkasoundslayers.com/","","2012-10-01","","Womens","USA"
"79275","Sk8 City Raleigh Exhibition Team","","","Exhibition Team","","","","2016-05-01","","Junior","USA"
"35603","Skagit Valley Roller Derby","Skagit Valley","SVRD","Travel Team","Burlington, WA","https://sites.google.com/site/skagitvalleyrollerderby/","","2012-08-22","2016-10-28","Womens","USA"
"69059","Skagit Valley Roller Derby Juniors","Skagit Valley Junior","SVRDJr","Travel Team","Burlington, WA","","","","","Junior","USA"
"108095","Skarpnäck Roller Derby","Rainbow Warriors","SRD","Travel Team","Stockholm, Sweden","http://www.skarpnackrollerderby.se/","","","","Womens","Europe"
"22160","Skate Pauli Boys","","","Home Team","","","10399","","2012-01-01","Mens","USA"
"69434","Skate Riot Project","","","Home Team","","","3399","","","Womens","USA"
"49991","Skate Tartare","","","Exhibition Team","","","16740","2014-01-01","","Womens","New Zealand"
"11380","Skate the Wilderness","Wilderness","STW","Travel Team","Silver City, NM","http://www.facebook.com/pages/Skate-the-Wilderness/128254153898976","","2010-11-09","2013-01-01","Womens","USA"
"7730","Skatefast Club","","","Home Team","","http://arrg.co.uk/teams/skatefast-club/","5912","","2015-05-06","Womens","Europe"
"28464","Skateful Dead (UK)","Skateful Dead (UK)","TSD","Travel Team","Halifax, UK","http://www.facebook.com/TheSkatefulDead","","","2017-08-01","Mens","Europe"
"9509","Skateomasochists","","","Home Team","","http://www.myspace.com/skateomasochists_aasrd","9248","","2008-12-31","Womens","USA"
"24123","Skates of Wrath","","","Home Team","","","3449","","2008-12-31","Womens","USA"
"45217","Skee Town Mini Skirtz","Mini Skirtz","STJR","Travel Team","Muskegon, MI","","","","2014-11-15","Junior","USA"
"24404","Skee Town Skirtz Roller Derby","Skee Town","STSRD","Travel Team","Muskegon, MI","http://www.skeetownskirtz.com/","","2009-01-01","2012-05-24","Womens","USA"
"36280","Skeleton Crew","","","B Team","","","24544","","2014-10-26","Womens","Australia"
"42755","Skool of Blokk","","","Home Team","","http://liladelaiderollers.wix.com/site#!skool-of-blokk/c64s","39989","","","Junior","Australia"
"24969","Skull Ravens","","","Home Team","","","24536","","2014-09-07","Womens","Australia"
"13402","Skyland Rollergirls","Skyland","SRG","Travel Team","Hackettstown, NJ","http://skylandrollergirls.com/","","2009-01-01","2013-01-01","Womens","USA"
"102168","Skyraiders","","","Home Team","","","3467","2017-12-06","","Womens","USA"
"53584","Slam Bam Ma'ams","","","Home Team","","","53582","","2015-08-01","Womens","USA"
"9907","Slamazons","","","Home Team","","","9842","","2011-01-01","Womens","Canada"
"8630","Slamazons","","","B Team","","","3401","","","Womens","USA"
"74330","Slamurais","","","Home Team","","","23410","2015-02-08","","Womens","Australia"
"3451","Slaughter County Roller Vixens","Slaughter County","SCRV","Travel Team","Bremerton, WA","http://www.slaughtercountyrollervixens.com/","","2006-01-01","2014-12-31","Womens","USA"
"9897","Slaughter Daughters","","","Home Team","","","8060","","2018-01-23","Womens","Canada"
"23894","Slaughter Scouts","","","Home Team","","","3455","","2009-12-31","Womens","USA"
"15311","Slaughterers","","","Home Team","","","3400","","","Womens","USA"
"3469","Slaughterhouse Derby Girls","Slaughterhouse","SHDG","Travel Team","Greeley, CO","http://www.slaughterhousederbygirls.com/","","","","Womens","USA"
"46938","Slaughterhouse Junior Derby","Butcher Babes","SDGJ","Travel Team","Greeley, CO","http://www.slaughterhousederbygirls.com/teams#!__teams/butcher-babes","","","","Junior","USA"
"58390","Slaughters of the Revolution","","","B Team","","","11335","","","Womens","USA"
"13793","Slay Belles","","","Exhibition Team","","","","","2008-12-14","Womens","USA"
"24457","Slayer Sisters","","","Home Team","","http://theroyalsrd.se/slayer-sisters/","18106","","2015-05-14","Womens","Europe"
"9866","Slice Girls","","","Home Team","","","9304","","","Womens","Canada"
"19162","Slick City Rollerz","Slick City","SCR","Travel Team","Bakersfield, CA","http://slickcityrollerz.com/","","2010-01-01","2015-04-01","Mens","USA"
"24166","Slumber Party Slashers","","","Home Team","","","3417","","2008-12-31","Womens","USA"
"24759","Smackdown Sallies","","","B Team","","","7583","","2010-12-30","Womens","Australia"
"25490","Small Town Outlaws","Small Town","STO","Travel Team","Kalkaska, MI","http://www.thesmalltownoutlaws.com/","","2012-02-05","","Womens","USA"
"21819","Smash Malice","","","Home Team","","","16740","","","Womens","New Zealand"
"8688","Smash Squad","","","Home Team","","http://arizonaderbygirls.com/photos/teams/66.html","3399","","2012-01-01","Womens","USA"
"17818","Smash Vandals","","","Home Team","","https://www.facebook.com/pages/Smash-Vandals/206229536065090","7739","","2015-01-25","Womens","Europe"
"9881","Smelter Skelter","","","Home Team","","","9825","","2014-11-15","Womens","Canada"
"25465","Smitten Kittens","","","B Team","","","25344","","","Womens","USA"
"9918","Smoke City Bandits","","","Home Team","","http://www.smokecitybetties.com/","4739","","","Womens","Canada"
"9205","Smokin' Guns","","","Home Team","","","3411","","2009-01-01","Womens","USA"
"73107","Smokin' Laces","","","B Team","","","9875","","","Womens","Canada"
"111362","Smokin' Wheels Krakow Roller Derby","Smokin' Wheels","SWKRD","Travel Team","Krakow, Poland","https://www.facebook.com/smokinwheelskrakow/","","","","Womens","Europe"
"34291","Smoky Mountain Roller Girls","Smoky Mountain","SMRG","Travel Team","Bryson City, NC","http://smokymountainrollergirls.com/","","2011-03-01","","Womens","USA"
"55783","Snake Pit Derby Dames","","","B Team","","","18705","2014-01-01","2016-12-31","Womens","USA"
"25524","Snipers","","","B Team","","","7583","","","Womens","Australia"
"8091","SO Derby","Southern Oregon","SOD","Travel Team","Medford, OR","www.soderby.org","","","","Womens","USA"
"8131","SoCal Derby","SoCal","SoCal","Travel Team","San Diego, CA","http://socalderby.com/","","2011-06-04","","Womens","USA"
"24803","Social Rejects","","","Home Team","","","24802","","2012-01-01","Womens","USA"
"28285","Sockeye Sallys","","","B Team","","","4291","2009-01-01","","Womens","USA"
"17048","Sockeye Sallys (Disbanded)","","","Home Team","","","4291","","2013-12-31","Womens","USA"
"4657","Sockit Wenches","","","Home Team","","http://ratcityrollergirls.com/teams/sockit-wenches/","3403","","","Womens","USA"
"3635","SoCo Derby Dollz","SoCo","SCDD","Travel Team","Canon City, CO","https://www.facebook.com/SoCoDerbyDollz/","","","","Womens","USA"
"11224","Soda City Jerks","","","B Team","","","7696","","","Womens","USA"
"106769","Somer City Roller Derby","Somer City","SCRD","Travel Team","Somerset, KY","https://www.facebook.com/pg/somercityrollerderby","","2017-09-01","","Womens","USA"
"22154","Sonic Doom","","","Home Team","","","16745","","","Womens","Australia"
"3648","Sonoma County Roller Derby","Sonoma","SCRD","Travel Team","Sonoma County, CA","https://www.facebook.com/sonomacountyrollerderby/","","","","Womens","USA"
"67759","Sophomores","","","B Team","","","23428","","2015-11-12","Womens","Australia"
"8102","Soul City Sirens","Soul City","SCS","Travel Team","Augusta, GA","http://soulcitysirens.com/","","2009-01-01","","Womens","USA"
"55809","Soulless Witches Roller Derby","Soulless Witches","SWRD","Travel Team","Curitiba, Paraná, Brazil","http://swrollerderby.blogspot.com/","","2013-11-30","","Womens","South America"
"40034","Sour Punch Wheelers","","","B Team","","","39024","","2014-01-09","Junior","USA"
"22582","South Bay Bombers","","","Home Team","","","14800","","2013-01-01","Womens","USA"
"16257","South Bay Derby Mizfitz","South Bay Mizfitz","SBDM","Travel Team","Morgan Hill, CA","http://www.sbderbymizfitz.com/","","","2013-01-01","Womens","USA"
"8101","South Bend Roller Girls","South Bend","SBRG","Travel Team","South Bend, IN","http://www.southbendrollergirls.com/","","","","Womens","USA"
"19104","South Central Roller Girls","South Central","SCRG","Travel Team","Ada, OK","http://www.southcentralrollergirls.com/","","2010-05-01","","Womens","USA"
"62791","South Coast Roller Derby","South Coast","SCRD","Travel Team","San Clemente, CA","http://www.southcoastrollerderby.com/","","","","Womens","USA"
"11367","South Coast Roller Derby [disbanded]","South Coast","SCRD","Travel Team","South Orange County, CA","http://www.southcoastrollerderby.org/","","","2014-09-26","Womens","USA"
"43639","South Coast Roller Girls","South Coast","SoCo","Travel Team","Brunswick, GA","https://www.facebook.com/southcoastrollergirls/","","2012-08-06","2016-12-31","Womens","USA"
"25217","South County Derby Girls","South County","SCDG","Travel Team","Gilroy, CA","http://www.southcountyderbygirls.org/","","2010-07-01","2013-01-01","Womens","USA"
"9844","South East Sask Roller Derby Association","Hillbilly Hurt","SESRD","Travel Team","Estevan, SK, Canada","http://www.facebook.com/groups/313719595374/","","","2015-11-11","Womens","Canada"
"66895","South East Sask Roller Derby Association Jr.","Southeast Sask Jr.","SESRDAJr","Travel Team","Estevan, SK, Canada","","","","","Junior","Canada"
"19347","South Florida Men's Derby","South Florida","SOFLO","Travel Team","Miami, FL","https://www.facebook.com/southflorida.mensderby","","","2014-03-10","Mens","USA"
"9094","South Florida Roller Girls","South Florida","SFRD","Travel Team","Fort Pierce, FL","http://southfloridarollergirls.org/","","2007-01-01","","Womens","USA"
"32561","South German Men's Roller Derby","South German","SGMRD","Travel Team","Stuttgart, Germany","https://www.facebook.com/SGMRD","","","","Mens","Europe"
"11184","South Grand Slammers","","","Home Team","","","10395","","2013-01-01","Mens","USA"
"15327","South Island Sirens Roller Derby League","South Island Sirens","SIS","Travel Team","Hobart, TAS, Australia","http://www.southislandsirens.com/","","2011-01-01","","Womens","Australia"
"24158","South Jersey Derby Girls","South Jersey","SJDG","Travel Team","Deptford, NJ","http://www.sjderbygirls.com/","","2006-01-01","2012-01-01","Womens","USA"
"12458","South Okanagan Roller Derby","Pistoleras","SORDA","Travel Team","Penticton, BC, Canada","http://sorda.ca/","","2011-10-01","","Womens","Canada"
"24097","South Sea Roller Derby","South Sea","SSRD","Travel Team","Melbourne, VIC, Australia","http://www.southsearollerderby.com/","","2009-01-01","","Womens","Australia"
"31990","South Shore Roller Girls","South Shore","SSRG","Travel Team","Hammond, IN","http://southshorerollergirls.com/","","2013-07-01","","Womens","USA"
"22519","South Shore Sirens","","","Home Team","","","3468","","2015-03-01","Womens","USA"
"25395","South Side Derby Dames","","","B Team","","http://www.southsidederbydames.com/","4742","2011-10-01","2018-01-01","Womens","USA"
"49478","South Side Derby Delinquents","South Side Jr.","SSDD","Travel Team","Lakewood, CO","http://www.southsidederbydames.com/juniors.html","","2012-01-01","2014-10-19","Junior","USA"
"24502","South Side Derby Dolls","South Side (NSW)","S2D2","Travel Team","South Sydney, NSW, Australia","http://southsidederby.com/","","2012-01-01","","Womens","Australia"
"25056","South Side Roller Derby (Men's)","South Side (TX-Men's)","SSRD(M)","Travel Team","Houston, TX","","","","2012-01-01","Mens","USA"
"24363","South Side Roller Derby (Women's)","South Side (TX-Women's)","SSRD(W)","Travel Team","Pearland, TX","http://www.southsiderollerderby.com/","","2006-01-01","","Womens","USA"
"9845","South Simcoe Rebel Rollers","South Simcoe","SSRR","Travel Team","Barrie, ON, Canada","http://rebelrollers.weebly.com","","2010-05-01","","Womens","Canada"
